temperature,humidity,rainfall,soil_quality,fertilizer,crop_yield
24.7,74.8,248.6,9.54,34.2,62.94
19.0,75.6,276.7,9.98,121.9,55.72
15.7,79.5,234.6,4.1,11.3,35.38
24.4,42.6,208.0,3.02,102.8,65.0
29.9,84.1,158.3,6.06,110.1,60.44
28.2,76.3,192.1,8.13,35.7,70.69
18.6,36.8,221.4,3.51,77.3,42.75
25.4,55.1,281.8,5.62,83.2,52.57
23.5,63.0,250.0,7.07,94.6,65.17
21.3,56.6,93.2,4.49,144.2,51.04
31.8,42.0,186.0,8.12,87.4,63.96
22.1,47.4,200.5,4.61,10.8,58.89
27.4,36.5,332.8,8.88,55.2,60.45
36.2,40.6,183.2,5.44,100.5,49.8
27.4,51.0,53.2,7.19,53.3,56.49
29.2,84.2,83.7,6.81,122.9,59.7
16.7,66.6,248.8,5.08,30.4,35.83
19.1,60.5,125.4,6.07,22.9,39.11
17.3,74.7,247.8,8.92,37.0,41.73
32.6,67.5,279.7,6.84,140.2,49.64
34.2,42.9,423.4,3.39,108.9,40.66
19.3,48.4,312.2,7.99,83.2,48.12
20.0,48.4,62.4,4.28,48.1,37.33
22.4,71.0,202.3,6.4,147.0,71.28
28.6,62.7,367.4,6.28,142.2,56.73
29.3,58.3,154.2,6.41,63.9,60.53
30.8,68.4,420.0,3.22,120.4,49.7
35.8,93.2,261.6,4.91,146.2,34.83
21.8,53.9,87.0,3.36,50.1,43.75
30.2,66.2,146.7,5.9,52.6,49.72
27.9,63.8,412.5,7.35,87.3,57.18
22.0,78.0,446.6,7.58,65.3,54.44
35.9,78.8,395.2,3.45,121.8,37.9
17.2,78.7,178.3,3.83,85.9,45.65
31.4,47.1,357.5,7.63,33.9,46.99
31.7,61.9,138.9,6.72,57.0,42.95
36.1,83.7,203.8,8.83,107.4,57.79
26.9,57.9,328.9,4.44,8.5,50.35
22.4,94.1,437.6,3.84,54.7,41.78
34.0,56.9,225.7,5.53,2.6,46.93
32.7,64.9,248.3,7.46,131.3,51.38
26.5,63.5,138.1,6.4,18.8,55.64
32.7,61.0,211.3,3.69,12.4,47.49
21.2,85.7,75.2,3.5,125.9,42.56
28.6,44.3,393.4,7.74,14.3,54.33
34.9,69.1,59.3,5.08,109.5,39.29
22.3,72.1,323.4,7.69,60.8,53.33
26.1,86.1,159.3,5.06,131.5,53.28
36.9,71.6,240.4,5.2,29.3,40.28
33.4,92.6,162.6,4.47,13.5,38.31
35.4,87.3,210.0,9.89,36.5,60.32
23.9,55.9,268.7,3.11,149.1,54.1
37.9,86.6,306.4,3.89,132.7,37.11
18.5,92.5,426.1,8.85,45.7,44.53
26.9,50.4,182.9,3.97,33.0,56.43
26.0,71.6,283.9,4.96,25.1,54.08
33.4,51.9,410.7,4.84,35.4,38.68
35.9,74.0,166.1,7.88,32.8,43.97
31.8,40.6,396.0,5.88,142.1,50.42
29.4,79.1,433.0,8.88,3.2,54.03
24.8,60.2,389.0,8.23,140.8,66.19
26.7,70.2,277.9,6.72,6.6,50.87
26.7,36.6,338.8,4.74,132.3,58.05
15.5,76.7,242.4,8.55,68.1,46.09
26.6,64.8,288.9,9.06,12.4,62.74
34.7,72.5,439.8,8.85,127.8,52.18
31.3,53.9,150.4,3.36,41.0,44.26
33.3,43.7,367.0,7.89,140.5,48.95
24.0,61.1,252.5,7.93,120.4,65.6
27.2,91.6,120.7,9.6,157.1,68.71
15.8,48.7,307.4,4.84,133.1,39.8
23.8,75.6,367.0,8.5,38.6,58.95
25.9,38.0,277.5,7.82,65.5,61.43
20.9,78.1,385.0,9.15,111.5,55.77
15.7,49.3,196.3,7.85,50.6,58.71
30.9,62.1,415.5,8.97,87.4,52.65
25.0,57.1,309.3,5.52,38.0,53.81
24.6,41.8,371.3,4.1,106.1,51.97
20.7,55.7,159.2,5.54,54.7,48.07
27.4,56.0,228.5,8.71,8.8,64.86
25.1,66.3,413.8,3.92,154.8,52.78
25.9,93.3,70.4,7.47,135.0,67.31
28.4,63.2,211.6,9.91,48.6,71.21
15.1,89.9,362.1,9.27,20.7,36.99
35.9,62.7,347.5,7.7,117.6,42.44
16.6,41.5,390.6,8.55,35.3,42.03
25.4,48.8,345.8,3.82,96.9,56.22
19.8,59.5,428.8,6.49,124.7,51.36
27.0,54.5,249.3,6.72,43.6,62.14
21.4,86.9,299.7,8.48,45.5,50.59
34.8,75.7,389.1,4.98,9.9,35.45
24.1,69.7,330.7,3.75,51.2,49.48
29.7,64.5,90.8,7.89,95.6,59.19
20.7,58.8,196.8,6.45,24.9,63.36
15.4,71.7,271.0,8.9,152.5,42.63
24.3,42.5,351.9,6.37,115.6,63.49
27.3,44.8,267.4,8.92,32.6,58.9
25.6,53.2,361.0,6.55,84.9,54.53
37.1,45.3,385.0,8.48,62.6,39.61
31.3,75.6,156.1,8.05,61.2,55.05
37.9,36.5,296.4,4.86,89.6,32.16
21.8,44.6,272.8,5.17,17.3,38.81
33.1,89.2,140.9,9.29,34.5,48.03
27.8,94.9,246.0,4.62,23.9,48.0
29.1,64.3,269.4,7.88,27.8,57.35
37.7,64.7,376.9,4.02,104.8,32.5
30.0,81.4,234.4,8.29,159.4,69.73
35.7,37.2,82.4,4.56,104.2,37.95
31.7,60.6,244.9,7.16,157.6,55.92
17.9,41.0,385.2,6.95,92.3,45.82
31.1,59.1,278.5,4.42,45.3,39.33
26.1,94.0,177.5,6.44,139.6,66.63
36.1,80.2,418.4,9.15,10.8,45.06
33.6,94.1,112.3,7.76,16.4,40.07
17.4,79.8,180.8,9.95,151.6,61.45
18.1,71.5,224.9,8.49,104.0,56.28
16.6,80.3,345.2,7.5,148.6,49.19
26.3,74.5,384.3,6.94,21.3,54.73
16.9,62.8,73.4,9.56,122.9,47.02
31.6,52.6,366.8,6.69,37.6,53.77
27.7,66.2,338.2,5.82,54.9,51.63
34.2,50.5,407.9,8.84,143.8,49.68
21.4,64.2,410.2,9.58,65.8,56.04
26.9,43.8,361.0,6.35,107.3,56.53
17.7,68.9,126.1,3.96,142.0,37.56
35.3,49.7,175.5,7.26,139.3,51.23
19.0,52.6,424.5,8.19,1.4,45.74
17.4,64.9,289.3,5.62,25.3,32.26
19.7,44.8,265.5,8.24,147.0,56.35
33.5,92.7,416.3,6.72,90.0,47.31
17.4,61.8,399.7,5.11,76.8,41.65
29.1,56.1,341.0,7.41,10.4,52.22
32.2,36.8,402.9,5.72,4.0,39.48
32.3,85.6,95.5,8.51,152.5,57.1
19.4,72.6,353.0,3.02,75.8,34.63
16.4,60.0,436.3,8.73,125.8,49.96
25.3,49.7,69.6,5.15,35.2,50.2
19.7,79.7,139.2,9.72,37.9,53.83
31.1,91.7,367.6,8.31,89.6,51.88
23.2,57.8,258.0,4.69,140.2,57.06
25.3,43.1,84.6,9.85,46.2,58.19
17.6,41.6,157.2,6.5,52.6,38.15
28.1,35.4,179.6,6.66,88.1,65.7
19.3,79.6,178.4,9.37,6.4,59.6
30.6,93.9,401.1,9.43,60.6,56.77
16.6,94.6,314.8,7.88,89.0,44.62
37.4,82.1,344.0,9.85,0.8,41.34
30.7,44.7,55.4,5.3,102.1,48.09
19.2,93.7,221.0,4.63,8.2,46.35
15.3,54.7,177.1,3.2,115.2,41.34
22.7,55.0,390.8,5.42,128.3,53.6
18.5,76.2,431.5,7.22,134.2,47.67
20.0,37.9,219.3,5.14,107.7,53.86
35.1,84.5,439.2,7.06,89.9,42.56
28.9,94.8,55.7,3.34,49.2,44.84
19.1,81.5,180.3,5.48,67.9,50.62
27.8,81.9,360.0,8.24,13.9,55.21
20.9,58.4,194.0,3.73,113.1,60.48
37.5,39.0,418.4,8.0,3.9,31.56
15.8,82.6,137.4,8.34,66.1,44.21
31.8,70.8,368.3,6.98,81.0,48.8
32.8,89.6,130.7,9.2,104.0,52.79
16.5,42.0,128.8,9.68,54.9,43.58
19.0,53.3,228.3,3.24,70.8,48.12
23.8,56.6,428.0,7.75,94.0,63.24
35.0,76.0,284.2,4.66,147.7,37.24
27.4,82.3,304.0,5.86,107.5,58.9
30.1,92.7,53.9,7.36,40.7,54.93
33.0,52.7,72.6,7.99,135.6,48.16
34.0,64.6,76.8,8.88,8.8,41.49
26.0,36.7,377.9,7.94,43.6,60.0
26.7,50.2,144.7,8.44,17.3,54.83
31.5,57.4,181.5,7.19,71.5,58.9
21.1,70.6,294.0,3.82,101.9,43.96
34.7,63.3,283.6,3.15,85.0,38.62
15.5,56.9,214.2,6.71,129.8,52.02
19.5,72.4,51.7,8.01,90.8,50.29
33.4,84.7,229.8,3.76,37.2,39.75
22.8,49.5,345.6,6.01,85.8,57.25
18.4,55.6,144.1,4.79,117.7,41.19
19.3,77.3,333.3,6.97,80.5,43.55
27.2,81.7,56.1,5.73,70.7,51.56
34.5,84.5,413.2,4.41,84.7,39.94
16.6,47.6,430.0,3.03,87.7,36.03
15.7,67.4,51.0,5.25,49.7,39.69
25.7,89.0,233.1,6.61,136.7,61.53
37.0,58.5,215.5,9.5,33.2,53.31
21.4,60.8,386.8,4.59,5.3,49.23
37.1,94.1,266.3,6.59,118.6,38.88
35.4,41.8,294.5,6.97,134.8,41.55
21.5,77.3,131.0,7.54,102.8,55.37
33.8,86.0,80.8,5.3,75.0,42.03
30.8,44.0,326.9,3.7,156.0,48.19
26.8,77.9,298.3,9.45,59.3,61.61
24.7,63.2,382.9,9.67,64.9,63.05
33.8,86.2,387.9,6.07,94.6,42.37
33.2,89.4,302.4,7.06,68.9,42.73
32.4,87.3,265.3,3.2,88.8,36.72
38.0,38.9,415.6,3.33,154.7,37.69
26.0,80.4,370.5,3.54,38.0,48.18
33.6,90.3,403.0,8.17,23.8,41.85
34.8,72.3,448.3,4.59,67.8,36.88
19.9,71.1,211.4,4.29,80.6,56.01
16.0,37.7,336.8,3.06,114.1,34.45
24.3,86.4,325.2,3.16,152.8,50.59
34.7,37.8,119.7,5.84,110.2,44.22
21.6,53.8,304.6,6.79,157.9,56.8
31.1,90.6,221.2,7.05,39.4,56.54
15.2,92.0,230.3,6.21,33.4,38.51
23.2,94.5,122.1,6.22,49.0,54.8
29.2,63.6,347.9,8.27,125.9,60.99
18.0,45.6,329.2,5.03,29.8,32.86
35.6,64.3,262.9,4.66,31.4,37.75
18.6,41.1,112.7,8.98,65.9,46.28
35.9,87.4,272.7,7.82,50.8,43.04
20.0,68.6,90.1,6.34,103.4,42.55
37.9,59.3,185.7,4.93,142.4,48.31
28.9,39.8,198.9,3.96,22.2,62.1
16.9,59.3,403.4,3.26,87.5,35.86
16.5,87.0,216.2,8.97,14.1,53.04
16.7,77.2,289.4,7.15,35.4,37.12
28.6,39.9,399.9,3.32,49.5,47.48
33.6,44.6,220.3,4.11,92.7,49.02
24.3,58.5,403.5,4.96,88.8,55.9
25.2,41.1,104.6,4.84,102.9,60.77
28.6,91.0,195.9,6.84,131.0,75.11
27.3,74.1,87.9,5.8,30.0,55.49
30.8,40.7,274.4,9.18,118.9,59.69
25.9,82.3,432.9,8.04,106.7,60.13
31.4,57.1,312.8,9.38,12.8,49.52
37.9,49.7,300.4,9.04,55.2,37.61
23.1,69.2,161.3,9.45,4.4,56.37
15.3,35.8,422.4,9.86,14.4,37.59
17.9,62.9,238.6,5.18,45.4,42.79
27.7,85.6,156.8,4.47,38.9,48.94
22.9,90.7,445.1,4.16,144.0,51.1
36.6,55.6,219.2,7.4,143.0,53.31
29.4,73.5,198.6,7.77,92.5,68.87
27.0,48.6,64.0,3.61,117.6,57.72
33.4,68.6,121.3,8.75,159.9,48.86
20.9,50.2,373.7,8.48,65.6,56.82
33.9,69.3,243.1,7.4,83.6,43.0
15.1,45.3,431.9,6.05,104.2,38.39
29.3,91.5,83.6,4.08,147.3,47.29
36.5,88.2,296.4,6.54,127.5,38.83
33.1,55.2,338.0,4.11,10.3,40.32
34.6,81.6,298.5,7.23,114.1,44.09
24.1,40.7,262.0,5.17,40.3,48.21
34.0,79.4,281.3,4.73,40.8,38.58
27.7,51.9,325.8,6.09,87.6,56.07
29.2,43.1,395.3,7.06,111.4,57.09
16.4,75.7,184.5,5.57,25.5,43.74
19.6,63.2,233.9,9.75,50.3,55.64
27.7,66.8,304.4,3.04,114.6,50.46
16.4,66.2,175.7,9.39,24.3,54.16
32.1,38.6,121.5,3.0,136.0,40.89
34.3,38.1,436.5,4.52,73.0,34.3
36.2,71.1,127.9,9.97,93.8,49.18
17.3,72.4,143.1,8.1,12.9,41.93
36.6,37.8,297.5,7.51,152.7,44.15
16.6,57.7,80.9,8.08,145.2,45.53
25.9,71.8,63.6,5.86,30.4,54.04
34.3,74.4,75.6,8.49,106.1,49.77
16.6,84.7,99.3,4.08,126.9,34.44
15.4,60.2,221.7,8.56,19.5,51.67
15.6,67.9,381.7,9.58,92.4,47.7
26.8,69.7,186.8,9.0,136.1,75.16
33.7,53.7,221.0,8.18,81.1,54.29
17.9,38.2,290.1,7.56,147.8,46.3
17.9,35.3,170.9,6.65,7.6,41.47
28.1,85.2,223.0,5.77,147.1,67.7
20.4,47.0,204.5,9.06,156.4,69.09
31.8,72.8,186.8,7.53,25.0,60.02
36.8,69.6,205.4,6.04,69.0,49.65
32.6,59.0,54.4,8.49,99.3,52.24
35.2,85.0,404.5,3.38,142.9,40.02
27.0,76.9,440.9,8.69,25.5,58.57
34.1,36.4,395.0,8.67,53.4,43.33
19.2,81.6,52.3,4.6,127.7,41.28
16.6,65.4,350.4,3.26,65.6,34.42
30.1,55.8,279.2,8.0,96.8,61.18
16.2,78.6,87.7,4.4,89.6,32.73
35.5,76.2,423.1,9.97,155.7,50.31
30.9,53.6,360.5,3.06,22.6,34.77
36.9,94.0,108.1,4.61,151.8,34.84
22.2,73.9,435.6,3.29,90.3,48.5
26.2,71.3,100.5,8.48,144.7,60.93
32.1,39.2,231.9,7.05,18.9,47.84
20.6,51.8,113.6,8.94,102.6,56.58
27.5,61.8,110.1,9.74,134.4,67.69
30.2,72.8,437.1,7.27,125.9,57.46
37.5,65.8,278.8,4.62,1.6,26.66
32.1,80.8,153.7,3.65,72.4,44.0
17.7,50.8,360.6,9.06,18.5,41.98
25.9,77.1,400.1,4.72,24.5,52.87
28.5,84.0,417.0,9.25,113.0,56.43
18.4,80.9,423.2,9.15,153.1,50.93
24.9,81.3,412.2,7.39,101.5,61.06
21.5,88.3,305.6,7.23,16.4,51.58
17.7,40.1,187.0,9.66,39.0,58.15
26.8,76.8,420.2,8.29,60.6,61.6
18.8,93.1,99.0,7.78,20.1,43.29
28.6,69.4,117.5,6.05,135.7,61.37
18.9,48.0,223.5,6.39,31.1,48.91
31.6,94.9,163.5,5.72,20.7,41.84
19.5,45.5,296.3,9.62,116.1,49.94
35.6,55.1,412.1,7.47,20.3,40.47
15.6,45.3,246.4,8.46,65.7,45.13
27.0,62.9,271.5,3.26,82.5,51.89
22.4,60.1,219.3,8.97,12.8,63.0
20.2,64.5,333.0,5.92,88.9,49.37
25.8,90.7,90.3,8.16,76.8,61.46
34.4,63.7,69.4,3.28,106.9,39.63
36.1,65.9,306.5,9.26,35.1,40.76
22.0,88.2,264.0,7.62,57.1,48.55
18.5,84.1,212.9,6.2,105.5,54.23
31.6,49.4,183.6,5.12,5.7,47.39
28.4,35.8,70.7,5.18,18.5,43.78
19.6,72.8,322.2,5.12,45.4,46.86
32.5,85.7,218.6,3.92,17.0,40.0
26.9,68.2,228.1,6.25,6.3,60.88
30.0,47.7,407.4,6.17,158.0,56.63
23.3,79.5,345.0,5.88,72.9,56.8
25.1,75.2,137.8,7.92,85.4,63.02
19.1,68.9,312.9,5.94,40.8,46.7
32.4,86.8,102.9,3.62,1.2,38.95
18.6,82.1,127.6,8.96,120.1,50.58
32.9,75.1,335.7,5.98,115.8,47.84
33.4,74.9,100.4,7.59,155.6,53.14
32.2,74.7,162.1,9.51,3.4,49.53
15.4,66.5,409.2,8.37,21.9,39.48
21.3,62.8,345.3,6.77,113.9,52.51
25.8,77.6,421.8,6.82,52.8,58.87
28.7,71.6,402.7,8.95,10.2,50.81
36.1,64.4,175.0,8.77,48.2,55.81
23.6,42.6,303.0,4.25,14.0,47.43
35.1,77.1,201.5,7.39,134.0,60.99
18.8,73.8,328.8,9.06,140.3,46.28
23.5,55.5,189.4,8.62,101.9,71.86
16.2,56.4,50.5,3.87,61.7,38.45
32.1,49.8,87.6,6.05,123.0,47.99
18.5,92.7,358.4,6.63,101.1,39.74
20.9,86.6,83.6,4.8,126.7,48.53
32.8,68.7,289.8,7.76,81.7,51.55
27.3,59.1,393.1,6.33,153.3,61.78
15.3,79.2,346.4,5.08,46.4,33.74
15.1,66.7,215.4,5.36,96.7,53.02
26.7,93.6,133.4,9.0,129.3,62.46
22.0,38.3,419.0,9.06,143.0,60.92
19.1,37.1,276.6,8.69,151.5,51.94
29.1,69.1,212.2,9.4,63.2,72.8
20.3,47.2,426.8,9.67,111.9,55.32
28.6,71.3,136.0,6.44,46.4,53.69
23.7,81.9,226.9,3.68,103.9,58.89
19.3,43.3,93.5,8.6,29.5,45.67
18.2,61.4,100.0,7.43,67.4,48.01
20.4,76.3,209.4,5.66,147.2,61.11
15.7,85.0,329.9,9.83,129.7,52.48
22.1,64.8,185.6,5.37,79.4,61.97
35.7,47.4,325.8,9.35,23.5,44.62
34.1,70.1,372.1,7.15,63.8,47.08
23.6,62.3,401.0,3.26,22.2,46.6
28.2,81.3,67.9,9.02,11.0,56.56
28.0,68.3,359.5,8.34,145.0,61.68
34.1,51.8,108.9,7.5,78.6,44.02
20.4,80.3,329.3,7.3,14.3,46.28
21.8,66.1,198.7,4.53,114.7,64.85
21.9,45.7,333.1,4.5,11.9,46.26
15.9,68.8,135.5,3.2,63.4,32.1
22.2,91.9,308.0,4.08,36.8,43.35
35.2,77.3,100.2,5.36,26.3,30.52
36.0,52.9,117.9,6.79,85.4,43.09
17.5,77.7,295.8,3.92,115.2,40.28
25.5,52.0,184.7,6.9,78.0,73.35
23.8,67.6,331.5,4.84,131.3,58.88
26.3,66.6,324.1,4.78,146.8,60.19
27.8,49.8,298.7,9.64,129.1,67.98
15.5,55.9,342.2,9.95,153.0,50.96
34.4,91.5,367.6,8.68,148.6,50.51
37.4,50.0,414.6,3.38,133.2,28.76
30.0,83.1,82.2,8.1,46.8,50.74
30.2,75.0,278.6,4.25,27.9,40.94
27.1,67.0,349.5,6.98,116.3,65.11
22.7,43.3,136.8,9.26,135.3,59.85
18.4,47.3,155.4,5.66,131.7,44.76
28.4,45.7,156.8,9.5,103.0,65.87
16.0,70.2,278.9,7.96,132.8,42.46
34.0,93.4,196.5,5.11,113.1,55.76
24.7,87.6,316.4,3.66,106.5,46.41
24.5,36.5,294.1,8.71,7.5,52.09
22.5,51.4,312.8,6.21,73.7,53.87
37.3,44.4,150.9,3.51,5.4,24.08
19.0,93.5,356.9,3.72,14.8,37.28
18.5,49.1,315.6,9.77,86.6,51.67
18.8,47.1,102.3,4.7,7.6,38.54
30.1,72.3,130.1,9.77,146.1,63.32
37.8,68.4,170.4,7.77,72.1,47.75
20.4,48.6,424.4,5.1,112.0,44.54
35.8,75.2,180.5,5.69,23.6,47.42
21.4,40.8,58.0,8.44,135.6,57.98
29.9,36.2,106.7,6.05,76.5,56.73
15.9,39.9,62.9,3.52,89.4,35.71
26.4,56.9,211.1,4.61,103.8,67.49
30.1,93.5,368.9,9.02,86.4,58.14
27.3,67.8,230.2,7.87,90.1,69.52
20.5,80.3,385.6,6.51,119.1,53.97
34.1,54.3,69.0,4.72,129.0,45.43
37.3,78.2,237.9,6.32,49.0,39.82
25.6,93.0,364.8,8.52,147.5,60.2
29.6,56.5,319.9,3.57,56.6,41.57
33.2,94.9,391.1,9.96,43.6,45.56
20.6,73.3,159.5,9.02,49.8,54.81
34.9,79.9,250.3,5.23,57.4,43.35
21.4,50.1,320.8,9.09,50.7,59.43
32.8,73.6,117.4,7.77,135.0,53.76
17.6,65.7,376.3,7.66,89.8,50.18
21.6,92.4,174.6,3.98,154.8,53.67
27.3,89.3,87.3,9.34,13.4,53.63
27.1,58.8,356.3,6.15,98.2,56.06
34.6,91.8,332.0,8.62,15.4,35.17
37.9,88.1,403.5,5.1,73.4,31.06
17.5,70.4,406.8,5.16,61.2,37.81
21.2,39.9,161.4,9.75,108.9,62.49
23.2,44.6,306.5,6.48,119.3,57.08
26.0,39.6,449.6,3.42,38.1,46.32
26.4,41.5,147.5,8.85,31.0,61.91
34.7,93.6,239.2,4.59,67.1,37.85
32.7,47.7,414.1,9.15,38.7,48.79
15.4,76.5,91.2,9.42,108.3,43.96
25.5,73.2,421.3,3.51,82.8,55.83
29.2,72.9,245.3,7.08,132.3,60.67
25.6,47.4,407.2,9.87,157.0,69.24
18.0,69.8,298.5,9.52,60.5,46.02
24.1,72.5,318.6,6.68,145.9,60.66
24.5,69.2,359.2,7.76,124.3,64.41
19.3,46.2,76.9,7.23,23.9,37.66
32.4,78.4,301.1,4.42,133.7,47.93
22.4,39.4,419.6,7.57,77.0,51.57
28.5,70.5,432.4,5.33,113.5,56.38
26.9,61.2,437.3,5.37,112.4,63.11
35.2,50.0,308.3,5.94,141.8,44.78
17.8,83.4,303.3,8.97,121.8,45.4
17.6,45.6,271.0,4.67,131.9,39.99
21.9,91.0,293.0,4.76,51.3,49.78
24.9,88.1,294.8,3.05,155.7,49.89
21.9,56.6,67.0,4.09,105.9,48.27
32.6,53.3,85.5,9.85,123.8,54.54
20.6,43.2,297.8,6.04,137.4,51.59
16.9,90.0,175.7,4.37,19.8,35.59
24.5,72.7,170.6,9.76,53.8,71.59
32.8,36.9,127.4,3.19,133.7,38.29
34.6,65.7,370.4,6.39,147.5,45.32
31.9,40.1,435.7,8.63,121.0,52.95
27.8,69.4,301.1,8.41,77.2,63.59
31.7,65.5,428.2,4.32,40.2,42.7
30.7,40.0,403.6,7.95,84.0,57.77
20.4,84.0,137.2,7.36,63.6,52.6
27.7,50.7,111.4,7.73,141.7,59.81
32.7,67.5,134.6,4.86,90.8,48.48
22.3,73.3,88.5,8.68,62.7,58.62
30.0,92.7,283.2,6.91,79.8,53.16
26.1,64.6,163.1,8.08,149.4,71.52
26.6,90.0,415.2,9.58,98.1,61.9
17.1,56.3,295.4,8.99,36.6,40.59
30.3,86.4,193.8,8.48,80.0,69.39
34.9,49.1,443.9,5.03,74.5,36.56
18.3,77.4,431.3,3.38,49.7,41.43
23.4,40.3,361.4,7.02,117.8,55.67
16.1,94.2,366.7,3.24,42.9,29.86
15.7,92.2,440.9,8.0,78.8,42.3
37.8,61.5,290.2,8.16,70.6,45.64
26.3,66.4,402.0,6.94,74.7,57.39
23.2,70.9,75.9,4.18,90.7,47.43
21.3,51.5,271.6,9.13,109.3,62.27
37.5,75.5,251.0,7.17,22.9,37.59
20.8,76.9,65.1,6.6,46.1,50.5
31.7,66.5,84.8,6.97,123.7,54.95
21.5,43.9,58.7,3.58,145.2,50.08
16.6,90.2,167.6,8.18,7.1,42.26
30.7,41.9,71.4,3.43,11.7,36.94
15.0,72.8,219.3,7.05,149.4,47.24
30.5,41.2,375.1,4.18,23.7,39.1
20.8,43.8,295.5,4.45,156.7,47.32
32.2,36.2,319.5,4.63,132.5,42.41
32.7,56.8,62.6,3.1,19.3,31.92
31.7,73.4,385.8,9.24,16.4,50.44
15.6,66.3,108.5,8.63,156.4,51.02
31.2,75.5,171.1,3.22,40.8,47.28
37.8,75.5,256.7,3.4,86.2,30.06
20.6,43.4,422.0,8.48,37.8,53.7
21.3,38.4,449.3,3.05,96.1,41.66
33.7,72.5,363.1,6.28,134.4,50.22
18.7,74.2,341.7,3.75,105.1,39.98
30.2,68.4,261.1,7.14,7.5,49.82
32.4,49.7,316.3,9.99,95.2,59.48
15.9,83.6,107.8,4.2,105.8,32.17
27.7,39.5,157.7,9.7,32.1,59.61
28.2,72.9,443.9,9.06,121.9,63.25
22.0,42.2,441.8,9.9,100.3,59.96
35.2,74.3,179.2,8.36,1.5,56.2
18.7,60.1,146.4,9.0,152.1,51.72
23.4,78.1,141.8,7.16,71.3,53.96
34.5,38.1,243.9,9.07,37.2,43.71
19.4,68.3,139.5,3.78,13.8,37.79
33.9,43.7,309.4,8.19,59.9,46.81
16.8,75.9,79.9,7.4,49.2,39.54
26.3,42.2,91.5,3.42,47.7,49.26
16.7,39.4,160.8,5.04,126.9,47.92
30.6,77.8,361.0,4.51,103.3,48.69
33.2,38.8,179.3,5.84,21.3,48.87
34.5,48.5,238.3,4.39,113.3,48.24
37.6,84.5,312.6,4.92,115.8,34.28
30.5,83.6,365.4,5.07,82.3,46.53
32.7,86.2,172.8,7.2,159.3,55.22
26.6,54.6,342.4,3.94,45.4,49.55
36.0,66.7,164.4,4.69,9.4,31.23
29.8,81.4,307.8,5.22,4.6,44.93
35.3,43.2,230.4,6.14,51.3,44.63
20.4,78.5,420.7,3.27,79.7,41.81
26.4,40.8,442.8,9.99,12.5,60.42
31.8,89.8,359.6,5.1,90.5,46.0
19.7,73.2,416.2,5.01,144.1,42.91
19.9,64.6,104.6,6.88,127.5,52.23
37.5,64.1,311.8,8.98,107.6,47.66
25.0,45.9,129.3,6.2,105.9,53.93
19.2,55.8,160.8,4.74,116.8,51.9
22.6,78.6,259.1,6.96,79.1,52.55
24.1,67.5,346.8,6.38,64.3,53.8
29.3,66.8,338.6,5.96,49.1,53.01
36.2,46.7,397.8,9.89,15.9,43.25
37.7,76.4,273.7,9.97,89.9,48.71
30.0,58.5,420.5,6.93,75.6,55.93
31.1,46.0,405.2,3.48,19.0,37.5
22.4,91.6,389.6,6.97,42.9,51.72
34.7,65.4,141.8,9.67,126.0,51.45
20.0,66.7,262.6,9.48,40.9,53.61
17.4,93.9,344.5,4.51,68.1,36.52
37.4,57.0,440.4,4.33,25.8,29.25
34.9,91.6,54.7,4.07,27.2,30.91
22.0,76.7,180.8,8.74,121.0,64.4
30.5,73.0,186.9,6.43,10.7,61.01
25.7,49.1,165.4,5.37,45.6,59.31
22.4,38.1,377.0,5.27,156.9,46.01
21.6,61.3,68.0,4.93,76.1,51.62
18.1,35.6,193.8,9.18,97.0,62.29
27.6,39.3,334.7,5.87,102.5,53.62
25.3,70.7,212.7,4.71,31.4,61.05
26.8,78.5,107.6,7.97,59.1,58.24
20.0,45.1,294.3,7.45,64.1,45.88
36.6,79.0,259.0,8.01,36.9,38.04
29.7,92.0,442.7,8.75,37.4,59.25
35.7,79.6,349.4,3.71,97.3,36.56
17.5,82.1,444.5,3.01,17.4,35.93
29.3,77.0,124.5,3.35,20.7,44.41
34.5,48.5,354.6,7.95,91.7,47.5
22.6,56.7,270.7,9.54,71.9,58.52
19.5,92.0,335.0,5.32,97.9,43.62
21.1,74.7,237.0,8.47,4.3,53.06
21.3,82.3,135.0,8.1,112.8,57.8
25.3,93.1,68.3,9.85,136.0,65.98
22.5,48.9,385.3,6.3,83.9,54.77
21.2,54.3,375.9,4.16,134.5,49.33
29.9,73.7,115.0,8.36,63.9,55.79
16.2,36.5,308.1,8.73,12.6,37.59
22.8,69.3,345.1,7.95,60.4,55.69
30.9,83.5,273.0,9.04,71.4,58.53
19.0,71.6,176.9,5.6,138.5,54.25
20.1,52.7,402.4,7.83,53.6,50.44
19.6,78.4,307.0,4.85,50.4,41.34
15.0,43.8,338.1,6.13,142.1,42.64
25.9,88.7,310.8,4.7,40.2,45.67
15.9,41.1,338.5,4.08,102.8,36.04
21.3,86.8,108.0,3.25,52.3,38.52
37.9,64.9,419.0,7.7,152.2,45.12
36.1,60.7,164.3,9.13,30.3,46.85
19.9,65.0,384.6,5.2,115.8,43.7
22.1,47.0,407.4,6.0,88.0,53.33
25.7,62.5,310.5,3.02,156.6,54.87
34.4,86.0,289.3,5.89,159.0,42.26
33.5,83.1,93.6,4.97,127.0,42.54
17.9,44.8,224.5,7.02,16.6,47.65
17.9,75.4,294.7,9.36,75.0,52.55
